id,created_at,source,favorite_count,retweet_count,text
1330374020613758977,2020-11-22 04:54:18+00:00,Twitter for iPhone,95039,15375,"Thanks Mark. It’s all a continuation of the never ending Witch Hunt. Judge Brann, who would not even allow us to present our case or evidence, is a product of Senator Pat “No Tariffs” Toomey of Pennsylvania, no friend of mine, &amp; Obama - No wonder. 900,000 Fraudulent Votes! https://t.co/17rk2KsUPs"
1330368448552169474,2020-11-22 04:32:09+00:00,Twitter for iPhone,43529,10014,"“Dominion-izing the Vote”
Part Three via @OANN @ChanelRion https://t.co/5En1SjPIol"
1330368206968643584,2020-11-22 04:31:12+00:00,Twitter for iPhone,45421,10223,"“Dominion-izing the Vote”
Part Two via @OANN @ChanelRion 
https://t.co/HFvrnViseu"
1330367988621594625,2020-11-22 04:30:20+00:00,Twitter for iPhone,85410,20787,"“Dominion-izing the Vote”
Part One via @OANN @ChanelRion 
https://t.co/7OtrKfoj6q"
1330366347365257217,2020-11-22 04:23:48+00:00,Twitter for iPhone,52203,7086,True! https://t.co/tlb3zylLqX
1330364307335426051,2020-11-22 04:15:42+00:00,Twitter for iPhone,66053,8752,"They never thought a Vaccine could be done so soon but don’t worry, they will try to give the credit to Biden! https://t.co/zp7vZET8R4"
1330351802508775426,2020-11-22 03:26:01+00:00,Twitter for iPhone,35913,6320,https://t.co/3XrEnnwhMn
1330351724553441282,2020-11-22 03:25:42+00:00,Twitter for iPhone,59160,12143,https://t.co/dHIHuBOqqY
1330327620148465664,2020-11-22 01:49:55+00:00,Twitter for iPhone,107869,19168,"Sorry Liz, can’t accept the results of an election with hundreds of thousands of fraudulent votes cast, enough to easily flip the Election. You’re just unhappy that I’m bringing the troops back home where they belong! https://t.co/elZ9X3wrAz"
1330325425667629058,2020-11-22 01:41:12+00:00,Twitter for iPhone,66127,12114,"Well, there were hundreds of thousands of votes cast where Republican Poll Watchers were not allowed to “watch”, not even allowed in the counting rooms. Likewise with Fake ballots cast and dead people voting! https://t.co/dqHIhObMLs"
1330323589170663426,2020-11-22 01:33:54+00:00,Twitter for iPhone,75997,14158,"This is not at all frivolous. It is brought on behalf of one of the most respected members of the United States Congress who is disgusted, like so many others, by an Election that is a fraudulent mess. Fake ballots, dead people voting, no Republican Poll Watchers allowed, &amp; more! https://t.co/mOGdSOeZW8"
1330319750094860290,2020-11-22 01:18:39+00:00,Twitter for iPhone,147503,20785,"....the COURAGE to do what has to be done to maintain the integrity of our Elections,  and the United States of America itself. THE WORLD IS WATCHING!!!"
1330319748660416513,2020-11-22 01:18:38+00:00,Twitter for iPhone,214008,34440,"Why is Joe Biden so quickly forming a Cabinet when my investigators have found hundreds of thousands of fraudulent votes, enough to “flip” at least four States, which in turn is more than enough to win the Election? Hopefully the Courts and/or Legislatures will have...."
1330288302663069701,2020-11-21 23:13:41+00:00,Twitter for iPhone,446174,56215,The Media is just as corrupt as the Election itself!
1330282078223687686,2020-11-21 22:48:57+00:00,Twitter for iPhone,181552,25095,"Fake News always “forgets” to mention that far fewer people are dying when they get Covid. This is do to both our advanced therapeutics, and the gained knowledge of our great doctors, nurses and front line workers!"
1330278689200857088,2020-11-21 22:35:29+00:00,Twitter for iPhone,127218,17331,"The Fake News is not talking about the fact that “Covid” is running wild all over the World, not just in the U.S. I was at the Virtual G-20 meeting early this morning and the biggest subject was Covid. We will be healing fast, especially with our vaccines!"
1330273053104885762,2020-11-21 22:13:05+00:00,Twitter for iPhone,165971,21406,"Joe Biden was a total disaster in handling the H1N1 Swine Flu, would never have produced a Vaccine in record time (years ahead of schedule), and would do a terrible job of Vaccine delivery - But doesn’t everybody already know that!"
1330259856662654978,2020-11-21 21:20:39+00:00,Twitter for iPhone,175281,29342,"“President Trump has done many great things (biggest tax &amp; regulation cuts in history, Space Force, rebuilding our military, fixing the V.A., the Wall), but perhaps the most important of all will be what he is doing now, exposing the massive corruption in our Electoral Process.”"
1330248268656357376,2020-11-21 20:34:36+00:00,Twitter for iPhone,96408,17983,Watch: Hundreds of Activists Gather for ‘Stop the Steal‘ Rally in Georgia https://t.co/vUG1bqG9yg via  BreitbartNews  Big Rallies all over the Country. The proof pouring in is undeniable. Many more votes than needed. This was a LANDSLIDE!
1330199019222671368,2020-11-21 17:18:54+00:00,Twitter for iPhone,53302,9168,Check out @PastorDScott’s new show tonight at 7:00pm on @RealAmVoice. Good luck Darrell! https://t.co/naGlg48evP
1330148622898515969,2020-11-21 13:58:39+00:00,Twitter for iPhone,327953,44722,Big voter fraud information coming out concerning Georgia. Stay tuned!
1330144327843123201,2020-11-21 13:41:35+00:00,Twitter for iPhone,67885,8628,I agree! https://t.co/dugcH0VjH6
1330139233470844928,2020-11-21 13:21:20+00:00,Twitter for iPhone,345011,21559,My son Donald is doing very well. Thank you!
1330137741078695939,2020-11-21 13:15:24+00:00,Twitter for iPhone,102367,17532,Massive voter fraud will be shown! https://t.co/F0iGNXtXZP
1330137267680186371,2020-11-21 13:13:32+00:00,Twitter for iPhone,91749,15914,"This is true, but much different than reported by the media. We will show massive and unprecedented fraud! https://t.co/E1gZiqc7EP"
1330123341487861760,2020-11-21 12:18:11+00:00,Twitter for iPhone,91735,13599,Trump Announces Groundbreaking Rules to Lower Prescription Drug Prices https://t.co/UUrRe7oZfi via @BreitbartNews
1329963571250335744,2020-11-21 01:43:19+00:00,Twitter for iPhone,91221,19902,https://t.co/YHscjY6G8t
1329963296854847492,2020-11-21 01:42:14+00:00,Twitter for iPhone,69339,13756,https://t.co/OLZnCJq93Y
1329963239170564098,2020-11-21 01:42:00+00:00,Twitter for iPhone,124610,24969,https://t.co/cwOQLhQNFq
1329871776889925636,2020-11-20 19:38:34+00:00,Twitter for iPhone,112882,14378,"...Why won’t they do it, and why are they so fast to certify a meaningless tally?"
1329871775707107335,2020-11-20 19:38:33+00:00,Twitter for iPhone,186497,32819,"The Governor of Georgia, and Secretary of State, refuse to let us look at signatures which would expose hundreds of thousands of illegal ballots, and give the Republican Party and me, David Perdue, and perhaps Kelly Loeffler, a BIG VICTORY..."
1329852177637134337,2020-11-20 18:20:41+00:00,Twitter for iPhone,165101,15188,News Conference on Reduced Drug Prices at 2:30 P.M.
